PRICECHANGE,value,total_points,transfers_balance ,selected,transfers_in,transfers_out,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,ea_index,open_play_crosses,big_chances_created,clearances_blocks_interceptions,recoveries,key_passes,tackles,winning_goals,attempted_passes,completed_passes,penalties_conceded,big_chances_missed,errors_leading_to_goal,errors_leading_to_goal_attempt,tackled,offside,target_missed,fouls,dribbles,opponent_team
-1,74,1,101100,314876,6875,107975,16,0,0,0,1,0,0,0,0,0,0,0,1,48,29,90,17,0,0,0,1,4,0,0,0,11,9,0,1,0,0,1,0,0,1,25,16
-1,73,1,80414,239198,2764,83178,45,0,0,0,2,0,0,0,0,0,0,0,4,56,163,80,30,0,1,0,1,3,1,0,0,19,11,0,0,0,0,2,0,0,0,34,9
0,50,7,0,60528,0,0,90,0,0,0,3,0,1,0,0,0,2,1,29,390,0,0,39,0,0,0,2,9,0,0,0,30,18,0,0,0,0,0,0,0,0,8,1
0,50,1,27262,118750,30931,3669,90,0,0,0,2,0,0,0,0,0,0,0,8,44,0,0,4,0,0,0,0,7,0,0,0,29,27,0,0,0,0,0,0,0,0,12,3
0,50,3,9354,116863,5028,14382,90,0,0,0,1,0,0,0,0,0,3,0,15,180,0,0,18,0,0,0,0,9,0,0,0,23,15,0,0,0,0,0,0,0,0,27,17
0,50,2,3826,117133,4928,8754,90,0,0,0,1,0,0,0,0,0,2,0,15,204,0,0,20,0,0,0,1,11,0,0,0,41,29,0,0,0,0,0,0,0,0,34,8
0,50,0,0,10397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,50,0,1463,10357,129,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,50,0,824,10070,164,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,49,0,136,10805,933,797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,50,0,0,3971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,50,0,579,4398,92,671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,49,0,639,4137,39,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,49,0,470,3926,51,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,50,0,0,99925,0,0,90,0,0,0,3,0,0,0,1,0,0,0,8,132,8,0,14,0,0,0,6,2,0,1,0,53,40,0,0,0,0,0,0,2,0,8,1
0,50,1,3088,108643,3864,6952,90,0,0,0,2,0,0,0,0,0,0,0,19,192,44,0,24,0,0,0,4,3,0,2,0,91,87,0,0,0,0,0,0,0,0,12,3
0,50,1,11548,100236,1531,13079,90,0,0,0,1,0,0,0,1,0,0,0,5,174,31,0,21,0,0,0,8,4,0,0,0,38,27,0,0,0,0,1,0,4,0,27,17
0,50,0,6278,96479,3134,9412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,50,0,0,176388,0,0,90,0,0,0,3,0,0,0,1,0,0,0,5,70,155,0,23,0,1,0,4,4,1,0,0,38,28,1,0,0,0,0,0,2,0,8,1
0,50,1,16183,169586,3697,19880,14,0,0,0,0,0,0,0,0,0,0,0,4,30,24,0,5,0,0,0,1,0,0,0,0,18,15,0,0,0,0,0,0,0,1,12,3
-1,49,0,29708,142396,1074,30782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,48,1,26426,117449,749,27175,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,55,4,0,285676,0,0,90,0,1,0,3,0,0,0,0,0,0,0,25,302,182,170,65,0,1,1,3,3,1,1,0,45,34,0,0,0,0,0,0,2,1,8,1
0,55,1,39158,413279,47536,8378,90,0,0,0,2,0,0,0,0,0,0,0,7,88,296,180,56,0,0,0,3,3,2,0,0,56,44,0,0,1,0,1,1,0,0,12,3
0,55,2,26181,408293,9160,35341,90,0,0,0,1,0,0,0,0,0,0,0,11,116,24,190,33,0,0,0,4,4,0,3,0,35,24,0,0,0,0,2,1,1,0,27,17
0,55,2,15684,402590,9260,24944,90,0,0,0,1,0,0,0,0,0,0,0,19,222,388,60,67,0,1,0,5,3,3,2,0,49,35,0,0,0,0,1,0,0,1,34,8
0,45,0,0,20159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
0,45,0,2798,17945,146,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9
0,45,0,1358,16978,303,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4
0,45,0,1688,15577,314,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,7
0,50,0,0,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,50,0,125,1199,24,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,50,0,149,1179,19,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,49,0,109,1161,20,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,40,0,0,25488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,40,0,1164,27769,880,2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,40,0,1438,27903,820,2258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,40,0,918,28234,1277,2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,40,0,0,161687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11
0,40,0,3173,172001,7253,10426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
0,40,0,7728,168734,6695,14423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5
0,40,0,9279,162683,10460,19739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,19
0,45,1,0,3509,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,8,1
0,45,0,125,5470,535,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,45,1,502,5591,199,701,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,45,1,298,5793,209,507,15,0,0,0,0,0,0,0,0,0,0,0,4,36,4,0,4,0,0,0,1,1,0,0,0,18,12,0,0,0,0,0,0,0,1,34,8
0,55,0,0,63135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,55,0,7986,62296,969,8955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,54,1,9735,54123,675,10410,90,0,0,0,1,0,0,0,1,0,0,0,11,204,28,90,32,0,0,0,13,6,0,0,0,37,29,0,0,0,0,0,1,1,0,27,17
0,54,2,467,56163,3605,4072,90,0,0,0,1,0,0,0,0,0,0,0,18,294,17,40,35,0,0,0,10,3,0,1,0,59,49,0,0,0,0,0,0,0,0,34,8
0,45,0,0,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,45,0,299,2146,58,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,44,0,46,2565,264,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,44,2,1645,6096,2707,1062,90,0,0,0,1,0,0,0,0,0,0,0,13,362,3,0,37,0,0,0,11,5,0,0,0,72,61,0,0,1,0,0,0,0,0,34,8
0,65,2,0,31153,0,0,90,0,0,0,3,0,0,0,0,0,0,0,16,150,289,80,52,0,1,0,2,7,2,1,0,72,62,0,0,0,0,0,0,2,0,8,1
0,65,1,982,35851,2129,3111,90,0,0,0,2,0,0,0,1,0,0,0,14,258,461,0,72,0,1,0,2,11,3,0,0,133,122,0,0,0,0,1,0,2,0,12,3
0,65,1,3542,34192,1521,5063,90,0,0,0,1,0,0,0,1,0,0,0,10,106,33,0,14,0,0,0,3,9,0,2,0,53,39,0,0,0,0,0,0,4,1,27,17
-1,64,1,3305,31919,861,4166,90,0,0,0,1,0,0,0,1,0,0,0,14,184,63,40,29,0,0,0,5,9,0,3,0,62,59,0,1,0,0,1,1,1,0,34,8
0,50,1,0,60478,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,18,12,0,3,0,0,0,0,4,0,0,0,11,9,0,0,0,0,1,0,0,1,6,12
0,50,1,5157,58892,1102,6259,90,0,0,0,4,0,0,0,1,0,0,0,13,186,222,50,46,0,1,0,8,6,1,2,0,41,27,0,0,0,0,3,1,1,3,14,10
0,50,2,3987,56491,3080,7067,90,0,0,0,1,0,0,0,0,0,0,0,11,96,125,180,40,0,0,0,1,7,0,1,0,49,37,0,0,0,0,2,0,1,2,23,6
-1,49,2,6039,51335,2040,8079,90,0,0,0,4,0,0,0,0,0,0,0,22,196,593,80,87,0,1,0,3,6,4,2,0,30,24,0,0,0,0,1,0,1,2,37,17
0,80,15,0,423848,0,0,69,2,0,0,2,0,0,0,0,0,0,3,46,758,240,450,145,0,0,0,2,3,2,0,0,22,17,0,0,0,0,1,0,0,1,8,1
1,81,2,399861,1043541,408311,8450,90,0,0,0,2,0,0,0,0,0,0,0,8,74,528,340,94,0,0,0,0,0,3,1,0,88,75,0,0,0,0,3,6,1,3,12,3
1,82,2,5547,1124922,158152,163699,68,0,0,1,0,0,0,0,1,0,0,0,4,82,172,550,80,0,0,0,1,4,1,0,0,26,21,0,1,0,0,3,1,1,0,27,17
0,82,1,6585,1174862,102633,96048,15,0,0,0,0,0,0,0,0,0,0,0,5,36,32,160,23,0,0,0,0,2,0,1,0,13,10,0,0,0,0,1,0,0,1,34,8
0,50,1,0,60695,0,0,21,0,0,0,1,0,0,0,0,0,0,0,4,30,8,0,4,0,0,0,1,2,0,0,0,17,14,0,0,0,0,0,0,0,1,8,1
0,50,0,6072,60355,1772,7844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,49,0,12767,48853,1149,13916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,49,0,10857,38260,361,11218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,70,11,0,155525,0,0,75,1,1,0,3,0,0,0,1,0,0,2,33,512,337,570,142,0,0,0,1,1,3,0,0,31,26,0,0,0,0,3,0,2,1,8,1
0,70,2,88008,302752,97051,9043,77,0,0,0,2,0,0,0,0,0,0,0,16,172,299,1090,156,0,0,0,0,6,2,1,0,65,58,0,0,0,0,2,0,0,2,12,3
1,71,2,3333,327710,39624,36291,90,0,0,0,1,0,0,0,0,0,0,0,11,96,268,200,56,0,0,0,2,6,2,0,0,43,36,0,0,0,0,2,0,0,0,27,17
0,71,8,16373,319711,23609,39982,90,1,0,0,1,0,0,0,0,0,0,1,29,438,135,290,86,0,0,0,0,9,0,1,0,63,51,0,0,0,0,5,0,0,1,34,8
0,55,0,0,3362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,55,0,648,3250,98,746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,54,0,558,2899,67,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,54,0,720,2238,41,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,50,0,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,50,0,230,771,5,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,49,0,206,575,11,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,49,0,99,485,14,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,65,0,0,27989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,65,2,4867,24302,315,5182,76,0,0,0,2,0,0,0,0,0,0,0,17,174,552,40,77,0,1,0,0,5,4,0,0,93,87,0,0,0,0,2,0,0,1,12,3
0,65,10,1359,24484,1073,2432,90,1,0,0,1,0,0,0,0,0,0,3,36,566,273,190,103,0,0,0,7,8,2,2,0,55,42,0,0,0,0,1,0,0,0,27,17
0,65,5,10687,41922,14341,3654,90,0,1,0,1,0,0,0,0,0,0,0,24,424,283,0,71,0,1,0,5,6,2,0,0,58,45,0,0,0,0,1,0,0,1,34,8
0,85,2,0,352480,0,0,90,0,0,0,3,0,0,0,0,0,0,0,4,42,210,350,60,0,0,0,2,3,1,1,0,36,26,0,0,0,0,3,3,2,0,8,1
0,85,2,15416,356667,21435,36851,90,0,0,0,2,0,0,0,0,0,0,0,16,208,633,180,102,0,1,0,0,3,4,1,0,65,58,0,0,0,0,1,1,0,0,12,3
-1,84,5,66800,295309,9387,76187,90,0,1,0,1,0,0,0,0,0,0,0,20,116,595,240,95,0,0,1,0,3,5,0,0,44,35,0,0,0,0,3,0,3,0,27,17
0,84,15,33962,265116,12675,46637,90,2,0,0,1,0,0,0,0,0,0,3,53,834,524,490,185,0,0,2,1,4,4,0,0,55,46,0,0,0,0,3,0,1,1,34,8
0,45,0,0,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,45,0,149,1557,52,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,45,0,120,1558,45,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,44,0,59,1615,132,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,45,0,0,1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,45,0,129,1453,47,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
0,45,0,127,1440,34,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,44,0,3,1630,226,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,90,7,0,481787,0,0,90,1,0,0,3,0,0,0,0,0,0,0,24,432,82,650,116,0,0,0,0,8,0,2,1,28,26,0,0,0,0,9,0,3,4,8,1
0,90,0,85950,445292,36575,122525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,89,1,17123,445083,60973,78096,87,0,0,0,1,0,0,0,1,0,0,0,4,38,203,240,48,0,0,0,2,7,1,0,0,26,16,0,0,0,0,7,0,3,1,27,17
0,89,12,84,457539,38211,38295,90,1,1,0,1,0,0,0,0,0,0,2,50,668,441,380,149,0,0,2,1,5,3,1,1,56,43,0,0,0,0,3,0,1,5,34,8
0,75,0,0,80353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
-1,74,0,13924,85297,17642,7803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17
0,74,2,30989,119733,39866,8877,90,0,0,0,1,0,0,0,0,0,0,0,1,0,299,260,55,0,0,0,2,1,2,0,0,27,21,0,0,0,0,0,3,2,0,22,2
1,75,7,42180,166496,65964,23784,83,1,0,0,1,0,0,0,0,0,0,1,27,344,191,430,97,0,0,0,1,1,1,0,0,24,15,0,0,0,0,3,0,2,1,36,12
0,100,0,0,37465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
0,100,2,5125,35847,2296,7421,64,0,0,0,2,0,0,0,0,0,0,0,2,0,103,210,30,0,0,0,1,1,0,0,0,36,28,0,0,0,0,2,3,1,0,12,3
0,100,1,100,39383,5155,5255,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,27,17
0,100,5,1911,43952,8144,6233,75,0,1,0,1,0,0,0,0,0,0,0,14,338,227,900,147,0,0,1,1,1,2,1,0,22,13,0,2,0,0,1,0,1,1,34,8
0,65,0,0,11983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
-1,64,0,2708,12672,398,3106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,63,0,2260,11980,452,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
0,63,0,2287,10379,226,2513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,60,0,0,23069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1
-1,59,0,4810,20541,582,5392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3
-1,58,0,5167,16244,404,5571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,17
-1,57,0,2664,14240,404,3068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,70,1,0,205220,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,32,105,0,14,0,0,0,0,0,1,0,0,4,3,0,0,0,0,3,0,1,2,8,1
0,70,1,35171,188729,5923,41094,26,0,0,0,0,0,0,0,0,0,0,0,2,0,13,40,4,0,0,0,0,1,0,0,0,4,2,0,0,0,0,0,0,1,0,12,3
-2,68,1,68074,124579,2136,70210,22,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,27,17
0,68,0,19680,108015,2615,22295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,8
0,55,0,0,200797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
-1,54,0,59805,151164,1163,60968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
-1,53,0,41647,112789,711,42358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20
0,53,0,33793,79968,352,34145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
0,50,2,0,5495,0,0,90,0,0,0,1,0,0,0,0,0,2,0,12,174,0,0,17,0,0,0,2,3,0,0,0,25,20,0,0,0,0,0,0,0,0,5,15
0,50,2,8233,21605,9386,1153,90,0,0,0,1,0,0,0,0,0,2,0,15,176,0,0,18,0,0,0,2,14,0,0,0,36,21,0,0,0,0,0,0,0,0,14,14
0,50,2,3423,29321,7140,3717,90,0,0,0,1,0,0,0,0,0,1,0,12,126,0,0,13,0,0,0,2,5,0,0,0,31,23,0,0,0,0,0,0,0,0,29,20
0,50,0,3180,27518,2325,5505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
0,60,1,0,187515,0,0,90,0,0,0,1,0,0,0,1,0,0,0,16,318,38,20,38,0,0,0,16,6,0,0,0,79,71,0,0,0,0,2,0,2,3,5,15
0,60,2,8001,191911,2686,10687,90,0,0,0,1,0,0,0,0,0,0,0,16,142,59,140,34,0,1,0,5,5,0,1,0,41,34,0,0,0,0,0,0,0,0,14,14
0,60,1,13054,183836,3022,16076,32,0,0,0,0,0,0,0,0,0,0,0,6,134,3,0,14,0,0,0,5,2,0,0,0,21,18,0,0,0,0,0,0,0,1,29,20
0,60,2,19069,167155,1399,20468,90,0,0,0,1,0,0,0,0,0,0,0,14,218,88,190,50,0,1,0,10,7,0,0,0,67,52,0,0,0,0,2,1,0,1,35,11
0,50,0,0,55627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
0,50,1,8877,55054,1253,10130,90,0,0,0,1,0,0,0,1,0,0,0,7,122,18,0,14,0,0,0,5,4,0,0,0,38,30,0,0,0,0,1,0,2,3,14,14
-1,49,2,201,59822,5152,5353,90,0,0,0,1,0,0,0,0,0,0,0,15,134,39,0,17,0,0,0,2,6,0,2,0,54,45,0,0,0,0,1,0,0,0,29,20
0,49,1,825,63016,5285,6110,1,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,35,11
0,60,0,0,18047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
0,60,0,3686,17304,199,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
0,60,0,2536,15845,121,2657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20
-1,59,0,1407,15463,275,1682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
0,55,2,0,45354,0,0,79,0,0,0,1,0,0,0,0,0,0,0,13,174,91,0,27,0,0,0,4,6,0,0,0,84,68,0,0,0,0,1,0,0,0,5,15
0,55,0,942,62611,3557,2615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
0,55,2,8921,57352,1272,10193,90,0,0,0,1,0,0,0,0,0,0,0,22,246,31,0,28,0,0,0,9,8,0,3,0,61,54,0,0,0,0,0,0,0,0,29,20
0,55,0,3406,56385,1571,4977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11
0,55,2,0,247676,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,54,66,120,24,0,0,0,2,3,0,2,0,63,53,0,0,0,0,0,1,0,0,5,15
0,55,0,11452,254919,4869,16321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14
-1,54,0,92092,163504,238,92330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20
0,54,2,36332,127543,336,36668,90,0,0,0,1,0,0,0,0,0,0,0,13,92,26,10,13,0,0,0,5,5,0,0,0,43,39,0,0,0,1,1,1,0,1,35,11
0,55,0,0,25711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15
